XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,RESULTANT,time,ACTIVITY
-1.2490946,-9.642354,0.26980042,63.217525,68.08664,50.453133,4.147945,4.077958,3.175966,0.3666119,0.37527955,0.3408191,12.099303,2021-01-01 09:02:10,0
3.1735613,-8.811693,0.19553544,62.452744,59.10047,47.510426,3.314713,4.031189,2.9208207,0.28918633,0.38905364,0.28815848,11.282127,2021-01-01 09:02:20,0
-6.6984057,-7.0956445,-1.2437855,68.559654,69.88896,65.51149,3.3072255,2.6430876,3.0920966,0.2938616,0.24121867,0.29878178,11.009313,2021-01-01 09:02:30,0
-0.2458596,9.684788,-0.19996771,42.707428,48.043785,37.902378,1.7625792,2.7258868,1.6607955,0.16517757,0.24594493,0.16100658,10.236711,2021-01-01 09:02:40,0
-2.7224457,-8.637488,0.6442471,53.341244,55.8713,46.311073,2.4807343,2.6445925,2.4676576,0.22666101,0.2378446,0.24395856,10.624534,2021-01-01 09:02:50,0
-1.9601408,9.615347,-0.8736275,41.3978,46.90513,38.96263,1.721241,2.5800312,1.4584339,0.15895,0.20964321,0.14164755,10.108751,2021-01-01 09:03:00,0
-1.8762336,9.631214,-0.83227235,41.5529,47.208637,38.968483,1.722154,2.5877411,1.4562773,0.15924738,0.2112382,0.14171353,10.111732,2021-01-01 09:03:10,0
1.8983014,9.002401,0.07218278,39.794502,39.601482,35.32748,2.0339558,2.949635,2.5045645,0.19191179,0.27949512,0.23670493,10.671016,2021-01-01 09:03:20,0
5.7622843,3.0690324,-0.9549746,50.9796,47.862137,43.645626,3.9355738,2.2622776,3.647453,0.35538918,0.20663731,0.34502348,11.454637,2021-01-01 09:03:30,0
1.4861722,9.496486,-0.71479416,40.828804,39.320988,35.154366,2.2737916,2.982546,2.0944848,0.21024251,0.27055207,0.2075709,10.551984,2021-01-01 09:03:40,0
9.008833,-1.0544702,-3.154107,72.62117,70.56647,58.202053,3.1346529,2.1326973,3.0101335,0.27349982,0.19074632,0.3020854,11.018452,2021-01-01 09:03:50,0
5.5226765,0.7810527,0.63705426,41.649456,40.36745,37.754013,2.8416283,2.1246648,2.1251047,0.24047497,0.2123255,0.20191652,10.761766,2021-01-01 09:04:00,0
2.5211704,-8.87182,2.1720893,43.23598,46.497345,40.555332,1.9469782,2.3850274,2.1240122,0.16831622,0.21903476,0.20719911,10.4515295,2021-01-01 09:04:10,0
0.3347499,-9.669308,0.48350033,61.946136,67.27833,50.35928,3.6080623,4.3568454,3.2753105,0.3241779,0.41679814,0.34385875,11.871412,2021-01-01 09:04:20,0
7.4720564,-5.390499,0.5900462,42.94051,42.402504,38.36754,2.9090865,2.2707708,1.9509478,0.244329,0.23345606,0.19130196,10.9750185,2021-01-01 09:04:30,0
-1.785302,9.643095,-0.79224026,41.660336,47.39937,38.941826,1.7212708,2.595775,1.4597809,0.15935132,0.21314535,0.14213826,10.115091,2021-01-01 09:04:40,0
2.516286,-9.014901,0.6068462,58.251247,57.64696,47.217983,3.2614965,4.0871596,3.1523454,0.2860823,0.39919823,0.30816078,11.360122,2021-01-01 09:04:50,0
1.8161255,8.047142,0.46430087,42.970863,46.53505,38.030045,2.0761886,2.6987324,2.358914,0.19543408,0.2583933,0.21951362,10.549929,2021-01-01 09:05:00,0
-2.0229971,9.618778,-0.8642532,41.481026,47.118935,39.057457,1.7254695,2.5804944,1.4480963,0.15937795,0.20859417,0.1409381,10.1058035,2021-01-01 09:05:10,0
-0.6282818,9.687681,-0.41982347,42.307995,47.812683,38.16277,1.7373658,2.6727588,1.5818027,0.16209511,0.23566592,0.15360977,10.195609,2021-01-01 09:05:20,0
-1.7753752,9.6331415,-0.821001,41.488155,47.00757,38.84811,1.7152859,2.59429,1.4727851,0.15866396,0.21362464,0.14299554,10.115534,2021-01-01 09:05:30,0
0.6392385,-9.610388,0.43813232,61.82128,66.91453,50.186596,3.549144,4.3897753,3.2626393,0.31918347,0.421979,0.3398849,11.808136,2021-01-01 09:05:40,0
1.4081138,-9.520685,0.7919181,50.045544,52.035683,43.436367,2.503382,3.4074414,2.5826657,0.22903737,0.31057763,0.26419988,10.859568,2021-01-01 09:05:50,0
7.82062,-0.27547282,-0.882952,55.464252,52.6485,47.897717,2.8224308,1.7238228,2.0564978,0.24573784,0.14778978,0.19482055,10.757673,2021-01-01 09:06:00,0
2.0527031,-9.532508,0.20076734,60.5692,56.090733,47.274345,2.938963,3.909412,2.8006332,0.26891866,0.36309254,0.28887346,11.046129,2021-01-01 09:06:10,0
1.4677682,9.278496,0.07682244,40.450214,41.205402,35.623928,1.913675,2.9357028,2.3185956,0.18127137,0.27870536,0.21912768,10.540211,2021-01-01 09:06:20,0
7.081183,-6.0122743,1.8630556,38.958195,40.20413,37.094444,2.2399578,1.8665262,1.7372286,0.18262997,0.19211915,0.16892742,10.666704,2021-01-01 09:06:30,0
-1.2746228,9.670698,-0.6798035,41.689457,47.098488,38.48145,1.706406,2.6345444,1.5207741,0.15858944,0.22451077,0.14747664,10.141738,2021-01-01 09:06:40,0
2.4222407,9.157363,-0.5207871,40.963966,37.379322,34.31778,2.7109945,3.1340785,2.5228183,0.24951492,0.28782517,0.2505802,10.86049,2021-01-01 09:06:50,0
4.494732,-7.627016,0.10073163,52.96167,46.597256,41.550514,3.557662,3.637724,2.7084165,0.2988627,0.36032307,0.26766393,11.18888,2021-01-01 09:07:00,0
3.3958802,-7.8798547,0.8676456,39.825542,40.544956,37.797432,2.2919722,2.7418873,2.3113484,0.1998984,0.2530629,0.23347363,10.741481,2021-01-01 09:07:10,0
5.4881816,-3.7623765,1.1708338,47.22865,45.874977,40.04682,3.8663044,2.839679,2.8341513,0.32498285,0.29031554,0.26684195,11.522684,2021-01-01 09:07:20,0
4.060744,-8.31126,0.08845152,62.671223,54.998924,45.591476,3.7176626,4.0626006,2.8987784,0.3125643,0.402838,0.27853227,11.295006,2021-01-01 09:07:30,0
3.0017998,8.983238,-0.7007735,42.74105,36.30398,33.871246,3.3858342,3.2271225,2.7600276,0.3087891,0.29041445,0.27848506,11.12289,2021-01-01 09:07:40,0
-0.57623875,-9.3709345,1.2298721,48.738987,50.810757,41.995255,2.480016,2.8822386,2.4646053,0.22216034,0.25876772,0.25169283,10.78354,2021-01-01 09:07:50,0
2.6056287,8.767294,-0.078021094,40.13857,37.75412,34.763504,2.5190928,3.0435126,2.740533,0.23428231,0.28268704,0.2642219,10.928394,2021-01-01 09:08:00,0
-0.37185335,-9.743158,0.4831443,62.153812,68.02396,50.552063,4.02623,4.3706474,3.369362,0.35864893,0.40930733,0.35738158,12.165952,2021-01-01 09:08:10,0
8.943097,-0.8710458,-2.850164,63.100735,63.597366,55.439117,3.6443293,2.1923988,3.5283964,0.3194105,0.20714714,0.35065648,11.210588,2021-01-01 09:08:20,0
-0.32575485,-9.732447,0.2855176,62.982933,68.65205,50.680187,3.998494,4.3863215,3.2821438,0.35641176,0.4064183,0.3519086,12.135635,2021-01-01 09:08:30,0
10.274459,-1.5573246,-1.0918597,58.747635,56.25076,50.131042,2.5885088,1.5460863,1.7731086,0.23283383,0.12562093,0.1685051,10.867898,2021-01-01 09:08:40,0
-5.7512736,-7.9139657,-1.3061897,69.33515,67.94054,60.24195,3.2766025,2.5582786,2.7775788,0.29257745,0.23966767,0.28038532,10.958018,2021-01-01 09:08:50,0
0.021421649,-9.664838,0.5547001,62.494427,64.75482,49.802456,3.707403,4.238192,3.2950869,0.33288482,0.4041341,0.34559494,11.856406,2021-01-01 09:09:00,0
1.4307687,-9.565555,0.36486757,59.354836,59.61978,47.49116,3.1247845,4.019449,2.9335537,0.2857829,0.3732626,0.30563885,11.3244,2021-01-01 09:09:10,0
9.689083,-2.0126493,0.83463573,42.3085,44.56464,41.433292,2.5408657,1.4941834,1.6397101,0.21913096,0.14413916,0.15268613,11.044166,2021-01-01 09:09:20,0
2.387463,-9.517334,0.13265878,64.377655,56.519386,48.310745,3.1208007,4.0414586,2.9077713,0.28487706,0.37893832,0.3018293,11.135331,2021-01-01 09:09:30,0
-0.78537655,-8.848253,1.824278,59.85642,76.23527,54.696663,3.2209604,3.949135,3.565909,0.2801612,0.40493217,0.34440494,11.633528,2021-01-01 09:09:40,0
-0.3385364,-9.337192,1.5443763,59.422886,71.281746,51.924038,3.5172417,4.338128,3.5878985,0.30890477,0.4398661,0.35837656,11.871251,2021-01-01 09:09:50,0
2.3492532,9.038433,-0.22123553,40.410286,38.810898,34.87056,2.3495157,3.0231557,2.492332,0.21922746,0.28121197,0.24149293,10.763544,2021-01-01 09:10:00,0
5.735129,3.9664142,0.20410381,47.27475,42.683445,40.046562,4.0300226,2.1334498,3.3655589,0.35907197,0.20042533,0.3116558,11.414,2021-01-01 09:10:10,0
9.222206,-3.027173,0.6731113,41.55997,43.224903,40.182827,2.596096,1.7022235,1.6646967,0.22252022,0.16713807,0.15972553,11.060763,2021-01-01 09:10:20,0
-6.2759285,-6.9380193,-1.112547,69.433235,68.704735,62.671112,3.2163112,2.5230892,2.835372,0.28933322,0.23281246,0.28075087,10.938535,2021-01-01 09:10:30,0
2.194446,9.283062,-0.9049771,42.585026,38.499447,34.84603,2.7629278,2.9807165,2.2408175,0.25099364,0.26939034,0.22484148,10.713758,2021-01-01 09:10:40,0
-0.88443756,-7.309075,1.3212909,51.197205,55.319817,42.918873,3.875511,3.8603768,3.3500006,0.32555106,0.37261996,0.33829033,11.920366,2021-01-01 09:10:50,0
1.3850327,2.8991148,-0.25572833,43.097816,39.4042,36.407135,3.1432548,2.743361,2.764632,0.2779374,0.25308338,0.27039352,11.129672,2021-01-01 09:11:00,0
5.580507,-4.051493,0.5798616,47.97195,45.305893,40.78854,3.7764192,2.9427078,2.961976,0.32282093,0.30012482,0.28151616,11.274501,2021-01-01 09:11:10,0
7.515002,-5.1903324,1.8866076,44.29282,48.85511,43.091545,2.0500293,1.7226233,1.7639126,0.17709163,0.15751894,0.1634572,10.725561,2021-01-01 09:11:20,0
1.4072069,-9.51911,0.2910931,62.425407,66.44682,50.23324,3.4759293,4.458796,3.2870307,0.31481862,0.42503116,0.34111917,11.808541,2021-01-01 09:11:30,0
0.06982904,-9.622434,0.3598787,58.014393,57.974407,46.29934,3.3567612,3.9461088,2.924554,0.30529857,0.36067286,0.31289628,11.403972,2021-01-01 09:11:40,0
1.4919491,-9.567808,0.22349542,63.706287,67.465195,50.894726,3.5303123,4.50986,3.3149772,0.31994402,0.43115306,0.34359062,11.8589115,2021-01-01 09:11:50,0
-2.0188913,9.605808,-0.87454015,41.285805,46.64391,38.968872,1.7194383,2.5773222,1.4595596,0.15860635,0.2081049,0.14160757,10.103393,2021-01-01 09:12:00,0
2.7525055,-9.367856,0.6000455,56.368336,54.775623,46.199055,2.9055507,3.6876535,2.8457472,0.25808766,0.3420217,0.28844061,11.113849,2021-01-01 09:12:10,0
-0.022740846,9.633929,-0.5584406,40.645554,43.65549,37.045506,1.7460393,2.7453527,1.744478,0.16288951,0.24382012,0.16806452,10.251602,2021-01-01 09:12:20,0
-0.4393816,9.610173,-0.71075016,40.73651,44.304707,37.56808,1.7352395,2.6731675,1.6249901,0.16091757,0.22991231,0.15697625,10.190872,2021-01-01 09:12:30,0
10.004528,-2.3193362,-0.0011056777,49.893623,51.650505,46.27136,2.3057795,1.4912335,1.6359673,0.20957938,0.12583365,0.15095712,10.9311,2021-01-01 09:12:40,0
4.014405,5.8866544,-0.039661717,43.422424,42.91107,38.955845,2.8439457,2.7011464,3.273693,0.26496965,0.2511833,0.3077372,11.181863,2021-01-01 09:12:50,0
3.4797285,-8.9044895,0.4890747,56.437084,52.7301,44.833004,2.7864687,3.4597497,2.569559,0.2457534,0.32129872,0.25322574,10.866118,2021-01-01 09:13:00,0
0.3217195,-9.464121,1.004542,57.51824,61.877808,48.413235,3.354238,4.2449307,3.362756,0.29865384,0.41573155,0.33862442,11.593319,2021-01-01 09:13:10,0
8.732608,-1.0035753,-2.3379583,59.523476,61.036068,53.687744,3.6881897,2.1926954,3.5814402,0.32666305,0.20760989,0.3516591,11.244104,2021-01-01 09:13:20,0
-0.7497276,-5.0324864,1.078833,48.26341,52.608414,42.795956,3.4701786,3.6901605,3.276651,0.29098767,0.3557738,0.31201857,11.502675,2021-01-01 09:13:30,0
2.0553303,9.036801,-0.9161637,42.64859,38.995464,35.317024,2.6660025,2.8150375,2.0758793,0.23862407,0.25334775,0.20700857,10.5974865,2021-01-01 09:13:40,0
-1.8250037,9.632993,-0.8203472,41.51465,47.07644,38.904354,1.7186626,2.5927863,1.4656062,0.15896018,0.21246924,0.14245717,10.113041,2021-01-01 09:13:50,0
10.19328,-1.4754379,-0.98182803,60.212105,57.061398,49.999153,2.565728,1.529698,1.7513456,0.23316716,0.12368947,0.16473003,10.809854,2021-01-01 09:14:00,0
-1.7269917,9.646575,-0.78648335,41.62271,47.28846,38.875095,1.7161146,2.599806,1.4657714,0.15892687,0.21432823,0.14261842,10.115795,2021-01-01 09:14:10,0
7.6267,-5.1327314,1.5082548,45.26211,49.135902,43.820408,2.0451808,1.8047551,1.7863728,0.1794398,0.16062295,0.16628009,10.721184,2021-01-01 09:14:20,0
-1.4535164,9.659353,-0.7060223,41.761734,47.35881,38.67939,1.71934,2.6168172,1.4969705,0.15950294,0.21996595,0.14545497,10.135939,2021-01-01 09:14:30,0
6.50436,3.8630779,-0.24959338,49.322807,44.508842,41.5405,3.9541848,2.0811641,3.1438632,0.3529056,0.19322076,0.29304448,11.273308,2021-01-01 09:14:40,0
-0.22207999,-9.748591,0.3865954,63.140324,67.77973,50.755554,3.8495,4.3263097,3.3015492,0.34596244,0.4046928,0.35099456,12.000236,2021-01-01 09:14:50,0
-2.3854496,-9.30297,1.3698246,59.906113,76.558556,54.875267,3.3644514,3.722275,3.300428,0.29897502,0.3586394,0.33156493,11.608665,2021-01-01 09:15:00,0
8.963181,-2.7135265,-0.65673804,62.876175,61.552807,52.775826,2.3481336,1.7076013,1.867163,0.2127706,0.13525438,0.17640574,10.671368,2021-01-01 09:15:10,0
-0.7872036,9.690114,-0.5250267,41.775455,46.854786,38.082146,1.7053354,2.6720433,1.5796529,0.15904054,0.23378934,0.15285058,10.172963,2021-01-01 09:15:20,0
2.6915326,8.98968,-0.9337938,44.05753,36.54138,34.18945,3.4862533,3.0613952,2.6259394,0.3127432,0.27424693,0.26560238,11.041837,2021-01-01 09:15:30,0
1.8803964,-9.557565,0.14944404,62.002846,57.988102,48.028973,3.1578753,4.134872,2.9768417,0.28813767,0.39042675,0.30823165,11.248928,2021-01-01 09:15:40,0
9.610083,-1.6644832,-1.7315193,66.73166,64.36405,54.953236,2.6010072,1.731773,2.1448321,0.23228498,0.14145163,0.20770806,10.794447,2021-01-01 09:15:50,0
-1.5624658,9.636129,-0.7835402,41.292866,46.466873,38.616188,1.7018745,2.6034753,1.4955916,0.15745045,0.21625254,0.14479055,10.11994,2021-01-01 09:16:00,0
1.7497108,-9.32419,0.7369272,61.931625,67.347015,50.730476,3.4495308,4.53325,3.5141752,0.30910286,0.44501215,0.35147223,11.853358,2021-01-01 09:16:10,0
9.362965,-3.337012,0.28918752,49.61745,51.828545,45.85401,2.276821,1.6472248,1.6604823,0.20622346,0.13978584,0.15567489,10.871435,2021-01-01 09:16:20,0
-0.61942303,4.793119,-0.7873954,42.171448,40.073505,36.12441,2.4956849,2.6487834,1.8972989,0.21729957,0.23515265,0.18799934,10.586353,2021-01-01 09:16:30,0
-0.010872168,-9.532266,1.1933008,51.12996,54.76197,43.730183,2.7869277,3.290453,2.661453,0.24882682,0.2960644,0.27598932,11.066886,2021-01-01 09:16:40,0
6.06007,2.2075894,-1.0235499,50.90352,49.42412,44.841537,3.8453567,2.2918346,3.6986907,0.34896338,0.21048422,0.35056305,11.449878,2021-01-01 09:16:50,0
1.3552399,9.48937,-0.7265685,40.642986,39.313953,35.28106,2.2132525,2.9391096,2.0587926,0.20422214,0.26599956,0.20317042,10.516492,2021-01-01 09:17:00,0
9.79143,-0.44052646,-2.0077631,64.071884,60.61371,53.05451,3.1870604,1.8023645,2.5099618,0.27679121,0.1616824,0.24719739,10.987186,2021-01-01 09:17:10,0
9.115243,-0.7886298,-2.1079633,57.388783,57.608215,51.94527,3.9416506,2.1486425,3.5419655,0.3451024,0.20806113,0.34768265,11.305004,2021-01-01 09:17:20,0
-0.077663764,9.633122,-0.5682365,40.17668,42.692314,36.817196,1.7178674,2.7751553,1.8226162,0.16069433,0.24939315,0.17440146,10.264799,2021-01-01 09:17:30,0
-7.6902843,-5.999037,-1.5357068,70.180244,62.94435,65.149345,2.9786468,2.2110984,2.9842827,0.25948426,0.20402479,0.28226724,10.7674055,2021-01-01 09:17:40,0
0.02211142,-9.607661,0.41315275,56.37113,55.582188,45.385983,3.2573543,3.8830292,2.9186363,0.2961055,0.3572123,0.308509,11.292101,2021-01-01 09:17:50,0
-3.4871702,-8.47546,1.2160199,61.262955,76.143715,60.89198,3.2668734,3.581881,3.5342553,0.2838345,0.3544094,0.34137022,11.515102,2021-01-01 09:18:00,0
-1.5232683,9.653753,-0.7463845,41.600132,47.10738,38.68567,1.7097726,2.6107743,1.4896101,0.15848249,0.21829757,0.14460613,10.125817,2021-01-01 09:18:10,0
4.5116982,-8.135705,-0.07129614,64.346344,53.61296,45.139973,3.8413076,3.9708183,2.7583117,0.3187426,0.39546445,0.26602173,11.224778,2021-01-01 09:18:20,0
2.6100829,-9.374604,0.60496205,53.45348,52.16887,44.92487,2.4539177,3.3771698,2.5556428,0.2236012,0.30650932,0.2567428,10.787392,2021-01-01 09:18:30,0
-0.2949746,9.678724,-0.4230198,41.537823,45.878616,37.54005,1.708291,2.7108767,1.6730654,0.15963306,0.24361491,0.1610699,10.216018,2021-01-01 09:18:40,0
7.729087,-4.2298017,-0.5134891,54.63218,52.171703,44.88894,3.0400321,2.3577075,2.1924713,0.25997698,0.22850998,0.21144724,11.002334,2021-01-01 09:18:50,0
1.8046522,-9.27527,0.80119854,62.092274,66.90631,50.606533,3.3994546,4.471744,3.492721,0.3043265,0.43912646,0.34825808,11.786373,2021-01-01 09:19:00,0
-2.4543407,-8.821698,0.72898835,53.929474,54.406166,44.649696,2.6623907,2.6560273,2.454548,0.23868063,0.23939346,0.24636732,10.702616,2021-01-01 09:19:10,0
-1.74376,9.638478,-0.81593525,41.514114,47.065807,38.843357,1.7139273,2.5955656,1.4688921,0.15859492,0.21387848,0.14274132,10.115057,2021-01-01 09:19:20,0
7.9102874,-4.4861665,1.0591238,49.07662,52.10577,46.26849,2.1174128,1.7301985,1.8031437,0.18663406,0.15037134,0.16792946,10.726615,2021-01-01 09:19:30,0
2.1081436,8.530123,-0.9067764,45.372597,37.47664,35.425777,3.4657874,2.7088735,2.630788,0.3056383,0.2399007,0.25819364,10.977525,2021-01-01 09:19:40,0
9.529659,-2.7401993,-0.31486726,55.97349,56.962605,50.243134,2.206954,1.5827541,1.7390541,0.20188087,0.12540294,0.16120373,10.790731,2021-01-01 09:19:50,0
2.2773228,-9.332506,0.88793355,51.60142,55.232143,45.63853,2.9421675,3.7973547,3.0796986,0.2613064,0.35476428,0.30650973,11.323497,2021-01-01 09:20:00,0
1.6848183,-9.49626,0.2441936,55.346375,54.559715,45.408993,2.8160672,3.8163693,2.7534697,0.25998208,0.34999084,0.2844805,11.036071,2021-01-01 09:20:10,0
-1.6407201,-9.617231,0.044097327,64.23002,67.92107,50.497177,4.323563,4.129601,3.212819,0.37909317,0.3747572,0.3452005,12.13564,2021-01-01 09:20:20,0
2.1769516,-7.7834926,0.7349764,51.982433,47.995003,41.834904,3.0341902,3.2910926,2.6633353,0.26381028,0.3051212,0.27452347,11.10474,2021-01-01 09:20:30,0
-1.5819299,-9.459242,1.7236636,58.273205,75.69787,52.335835,3.8221195,4.277068,3.6029751,0.3310976,0.4214367,0.3704237,12.192045,2021-01-01 09:20:40,0
8.817348,-1.2173282,-0.11061509,50.503765,48.994305,45.00214,2.6411173,1.6131378,1.7289914,0.22983794,0.14330557,0.16368665,10.839162,2021-01-01 09:20:50,0
0.31656173,9.641326,-0.34933972,40.410046,42.28234,36.29596,1.752829,2.8655777,1.9801486,0.16526525,0.2666714,0.18882743,10.341445,2021-01-01 09:21:00,0
1.7721955,9.106209,-0.89389956,43.3689,39.94468,35.951344,2.7156065,2.7831147,2.1455088,0.24417375,0.2465586,0.2121866,10.621009,2021-01-01 09:21:10,0
7.9153833,-2.5045006,-1.7316154,55.908215,57.44654,49.462234,3.3833048,2.3097465,3.0371861,0.29491508,0.23001806,0.3014948,11.15326,2021-01-01 09:21:20,0
4.8448424,-3.7849967,0.3825808,44.49321,41.058647,37.907207,3.3797307,2.8353229,2.2580009,0.27548444,0.2850833,0.21463278,11.052158,2021-01-01 09:21:30,0
1.5743123,-9.572883,0.21283044,60.462273,57.853096,47.63681,3.2993174,4.2022076,3.0700567,0.3010788,0.3977332,0.3178771,11.358043,2021-01-01 09:21:40,0
-1.6367756,9.650906,-0.77528995,41.639812,47.2808,38.800655,1.7145271,2.604852,1.4754753,0.15887588,0.21632725,0.1434633,10.1215315,2021-01-01 09:21:50,0
2.849946,-5.0943527,-0.09318559,45.04645,40.51255,38.14835,3.0052514,3.0458736,2.2958648,0.24989647,0.28749675,0.2229161,10.718047,2021-01-01 09:22:00,0
-0.37017745,9.584402,-0.739199,40.249176,42.89694,37.197567,1.7498043,2.7077744,1.7229205,0.1621969,0.23551272,0.1656479,10.224244,2021-01-01 09:22:10,0
-1.788308,-9.459469,1.06822,61.090973,69.4997,50.99849,3.9580941,3.9831302,3.3608644,0.3483654,0.3821928,0.35102707,12.063289,2021-01-01 09:22:20,0
2.1253436,9.45092,-0.5274335,40.49392,37.88044,34.307365,2.4292548,3.1317215,2.3583817,0.22588623,0.28863153,0.23383048,10.735156,2021-01-01 09:22:30,0
4.59269,0.10111584,0.5124877,43.681473,40.083584,37.662216,3.0782502,2.4211652,2.24067,0.25513238,0.24167171,0.21309066,10.856556,2021-01-01 09:22:40,0
2.8740134,8.386688,-0.9294548,45.262093,38.52246,35.584923,3.280521,2.738147,2.4231832,0.28919882,0.24835598,0.2402847,10.838618,2021-01-01 09:22:50,0
-0.630862,-9.641114,0.6111106,61.236477,69.33746,50.424343,3.8345926,4.291842,3.2709627,0.34047428,0.40236467,0.34896088,12.043062,2021-01-01 09:23:00,0
2.8533757,8.8449955,-0.40724272,41.06506,37.359943,34.37388,2.827506,3.1353803,2.6903207,0.2613788,0.28711587,0.26534158,10.980302,2021-01-01 09:23:10,0
6.1992598,-5.842075,1.9839115,46.020153,49.864265,43.85728,2.0273063,1.819551,1.8828921,0.17523926,0.1632511,0.17561455,10.615223,2021-01-01 09:23:20,0
7.095513,-5.6000156,-0.38871405,50.550617,44.672764,40.846935,3.3127236,2.7271545,2.074457,0.2786993,0.27022117,0.20089744,10.947515,2021-01-01 09:23:30,0
-1.8046434,9.615424,-0.8343023,41.224384,46.472275,38.811203,1.7066741,2.583023,1.4690248,0.15753448,0.21050358,0.1423224,10.105919,2021-01-01 09:23:40,0
1.7385187,-9.370035,0.8675857,55.00932,58.04771,46.927105,3.0740283,3.973329,3.143359,0.2739733,0.37710455,0.31480125,11.381488,2021-01-01 09:23:50,0
-1.7633482,9.634907,-0.8176419,41.544113,47.126625,38.86609,1.7195344,2.5918567,1.467924,0.15907058,0.21327199,0.1426713,10.117914,2021-01-01 09:24:00,0
7.736983,-2.7101028,0.32008502,45.446186,45.878212,41.791832,3.6147857,2.2492955,2.8115673,0.3136402,0.23205034,0.26673263,11.186486,2021-01-01 09:24:10,0
-8.908597,-1.9422035,-1.7833173,77.69745,67.92262,76.12523,2.8358781,1.8189842,2.8758183,0.2462373,0.17372663,0.25717366,10.4873295,2021-01-01 09:24:20,0
0.38060808,-9.568855,0.78397703,51.623657,57.1784,44.824623,2.867866,3.671785,2.80693,0.25911608,0.33617964,0.28960603,11.210904,2021-01-01 09:24:30,0
7.933951,-5.290322,1.1480289,41.71118,42.360165,38.12556,2.4589121,1.9069501,1.6383663,0.20334454,0.195078,0.15789229,10.701663,2021-01-01 09:24:40,0
-0.10084006,-9.692483,0.45967364,61.844856,69.33362,50.667004,3.8921063,4.4399834,3.319868,0.34689477,0.41833198,0.35372597,12.125329,2021-01-01 09:24:50,0
3.3129625,6.4914155,0.041666172,41.83082,42.770283,38.215405,2.3694367,2.8073924,3.1059873,0.22519033,0.26453766,0.29020852,10.983227,2021-01-01 09:25:00,0
0.63599956,-9.678616,0.3045758,62.266182,66.774345,50.154896,3.758375,4.488486,3.3086293,0.3380343,0.4246101,0.34945348,11.97328,2021-01-01 09:25:10,0
8.414215,-3.466857,-0.4441503,58.41497,59.3315,51.4994,2.3834987,1.845804,2.1017685,0.21082412,0.15599006,0.20146917,10.766472,2021-01-01 09:25:20,0
1.5148257,-1.9569337,0.89013416,37.86003,38.506763,36.16153,2.2271876,2.2907815,1.8661661,0.18079567,0.21497941,0.17391938,10.356632,2021-01-01 09:25:30,0
2.6270993,-9.4625845,0.17578214,62.584667,56.11711,48.042736,2.9690952,3.9163148,2.835977,0.2702898,0.36352372,0.290461,11.04583,2021-01-01 09:25:40,0
